ra,dec,u,g,r,i,z
162.274475403566,51.1918501657082,23.7902,22.56308,22.13859,21.80723,20.97234
162.274481784323,51.1918467171285,24.31333,22.49991,22.03993,21.73814,20.84088
162.274485007577,51.0940405327124,23.34364,23.70174,21.86447,21.65237,21.05252
162.274547418089,51.3768479276629,23.95823,24.27398,23.24046,22.22207,22.69052
162.274604580033,51.3843455637655,24.63465,23.06492,23.36954,22.07212,22.8269
162.274614623677,51.3732572034663,24.93224,24.76653,22.96893,22.98448,22.32763
162.274806758355,51.0535112703448,23.48628,22.54541,21.55897,21.13116,20.44082
162.274831884053,50.6790472965334,-9999,-9999,-9999,-9999,-9999
162.274870196077,51.4722330252824,23.44852,22.63067,22.53244,23.13055,22.14144
162.274872713679,50.6790400606863,22.34291,21.44934,21.12637,20.97191,21.01535
162.274915202121,50.793639561158,22.67133,22.0701,20.93897,20.45443,20.15597
162.274934091613,50.7838191185948,23.6692,22.87618,21.23819,20.37862,19.61795
162.2749702898,50.9165006116409,24.22644,23.30385,21.24302,20.66295,20.6581
162.27497704951,51.2661690228155,21.89667,21.68455,21.42827,20.83585,20.79862
162.274994862318,50.6052922993971,24.32989,22.77307,21.93259,21.30277,21.30166
162.274994862318,50.6052922993971,24.66446,22.77307,21.93259,21.30277,21.36517
162.275013434121,50.7837854877755,22.35646,21.39804,20.54276,19.84983,19.391
162.275016842577,51.472157126154,23.28555,22.50498,22.83608,22.68436,21.2573
162.275159664258,50.6917393342688,-9999,-9999,-9999,-9999,-9999
162.275172126929,50.6917521305892,20.70386,19.75459,21.69744,20.39508,26.05084
162.275173311225,51.0477458352626,23.38235,22.58705,22.13049,21.74152,21.90484
162.275183899823,50.5520570528401,24.79871,25.58221,22.81476,25.12884,22.04335
162.275216501696,50.6507664776475,21.79264,20.21807,19.13255,18.74763,18.5486
162.275216502802,50.6507664795045,21.85448,20.59738,19.52562,19.14226,18.9605
162.275258362587,50.6918386657784,-9999,-9999,-9999,-9999,-9999
162.275293234546,51.127233512441,22.68264,22.12925,20.99343,20.68653,20.13583
162.275315347022,51.1272948072304,22.8634,22.29729,21.23116,20.83213,20.47353
162.275373112838,50.7892737457476,23.29512,21.98324,21.39585,21.20193,20.90935
162.275417984954,51.4215115853138,23.99576,23.46413,22.19368,22.14902,22.61985
162.275430025183,50.7836855204394,22.98589,21.93611,21.50454,21.05276,21.69476
162.275660654497,51.335886145395,22.1584,23.67252,21.71802,21.20405,21.08883
162.275662736616,51.1815230122092,23.40684,24.95234,22.30618,21.64811,20.83223
162.275682192085,50.6848278478929,23.56716,22.58421,22.24518,21.93806,21.55313
162.275684860505,50.6847764823698,23.04181,22.67437,21.68932,21.52035,21.42238
162.275722045786,51.5267504383834,24.98532,23.64569,22.15274,21.2631,20.91602
162.275743196579,50.6689972796766,23.28568,23.15127,21.7001,21.26887,20.97001
162.275801800794,51.526776332199,23.86402,23.26192,22.55491,20.9747,20.45025
162.27580180117,51.5267763328731,23.58854,23.26548,22.55505,20.97537,20.4535
162.275837219462,51.1815950805243,-9999,-9999,-9999,-9999,-9999
162.275893431619,50.6553128403972,21.79745,22.01181,21.67892,21.69534,21.61633
162.2760078916,50.8110515159455,25.47667,23.88229,21.92517,20.72832,19.98688
162.276054064799,50.5665313081814,23.96965,23.48755,21.90431,21.60882,20.86954
162.276093779774,51.0088683118257,22.19494,21.74634,21.21606,21.16788,21.39613
162.276097940304,51.166122356605,20.17133,18.88182,17.89438,17.41254,17.1253
162.276097943337,51.1661223571244,20.20564,18.91652,17.92687,17.44579,17.15845
162.276098706843,51.1661322702566,19.80866,18.84742,17.86419,17.39465,17.07114
162.27614652163,50.7084518465286,21.26867,28.76453,20.49638,18.73834,18.63997
162.276203659608,51.3864457167149,24.55364,24.72377,22.42321,21.26003,22.82671
162.276206422714,50.5817210824654,23.12188,23.32714,22.35821,22.02957,21.68319
162.276227214876,50.8157386186143,25.01189,23.28956,22.13368,21.99199,21.69418
162.276241610745,50.7298003228972,24.53329,24.18747,23.41117,22.09303,23.07533
162.276283513665,51.4542154550822,23.13285,21.8392,21.31344,21.17808,21.04277
162.276298338616,51.364546915256,25.32349,25.27628,22.70474,21.33813,20.80182
162.276301453643,50.7111331550419,24.09114,25.09926,21.74042,20.87872,20.69985
162.276311610394,50.7281682375161,-9999,-9999,-9999,-9999,-9999
162.276320286207,50.7111258518914,24.62981,24.88247,21.90784,21.02915,20.86367
162.276384730504,50.7135487208519,25.29673,22.69836,20.94019,19.86489,19.23825
162.276395618299,50.7135368595531,25.06211,22.62565,20.95423,19.87761,19.25359
162.276404812889,51.2122126967571,22.56629,20.84591,19.55227,18.92877,18.64555
162.276406989498,51.2122202514934,22.40874,20.82344,19.551,18.92294,18.63667
162.276408713071,51.2122126642493,22.72666,-9999,19.55938,18.946,-9999
162.276409452332,51.212222453326,21.92804,-9999,19.54061,18.93064,-9999
162.276420052725,51.2100483395441,24.11631,22.81322,22.11906,21.7429,21.57948
162.276422080552,51.2100450069495,25.041,22.94942,22.19542,21.95771,21.81133
162.276424808566,50.7281935954395,-9999,-9999,-9999,-9999,-9999
162.276428141946,50.7281778975867,20.7837,19.11493,18.43161,18.21028,18.10433
162.276428141946,50.7281778975867,20.78375,19.11491,18.43155,18.21023,18.10428
162.276434287871,50.7281854588052,20.80892,19.12244,18.42852,18.20608,18.07942
162.276573203783,50.9022979153189,24.73512,23.45421,22.59907,22.67602,22.14805
162.276578324768,51.504552550667,24.85042,23.47883,23.54202,21.95715,22.51494
162.276621847053,51.1992159273706,26.49291,24.70366,23.11063,21.91948,21.36482
162.276621891439,51.1992305685029,26.25302,24.54047,23.05368,21.85426,21.33076
162.276834717714,51.5187911617363,21.93782,27.05707,22.86542,27.27665,22.90787
162.276890365164,51.5258210019971,22.92348,24.85591,23.73441,22.17186,21.91494
162.276938979457,50.8363899971809,23.53021,23.06571,22.83728,22.37221,21.964
162.27700928536,50.7766157514528,24.87804,26.00599,22.96381,24.67189,22.97763
162.277047385211,50.8768552165959,23.93933,23.50955,22.42062,22.44129,21.49708
162.277211363957,51.4488764071383,21.64646,20.6386,20.20707,19.99578,19.76608
162.277388002849,50.8887561347972,21.3763,18.82895,17.60602,17.14494,16.8947
162.277397107698,50.8887681362574,21.34334,18.82917,17.60323,17.14271,16.89196
162.277445596675,51.2712685463547,22.16689,21.62282,20.66896,20.05173,19.91041
162.277493997704,51.3183516412389,21.79686,20.12658,19.14825,18.76899,18.56647
162.277552685979,51.2938803978841,23.36518,22.95483,22.11971,21.6102,21.2391
162.277573920032,51.3519879479605,22.8887,22.43888,22.07924,21.35685,21.29115
162.277610663722,50.7525292713466,23.49115,22.33127,21.6527,21.26555,21.59491
162.277639562253,51.3520124122814,24.44391,22.62832,21.924,21.37554,21.24531
162.277693532651,50.8131729768238,24.01761,22.99479,22.29331,22.02618,21.92076
162.277696922436,51.2343517235029,24.30819,24.08799,22.63721,21.36076,20.80177
162.277733705448,51.2469579866632,20.70585,19.22714,18.15796,17.71541,17.44596
162.277737809595,51.2469661219122,20.73473,19.41637,18.3855,17.93218,17.64707
162.277798722762,51.2220324601986,23.82813,24.11111,23.04432,21.82521,21.35399
162.277843705794,51.1956154840467,23.71312,22.5925,23.37078,22.44152,22.9833
162.277844134746,51.1956281961049,23.86995,22.6701,23.30793,22.371,22.77143
162.277851854449,50.7537901520701,22.45131,22.27004,21.34248,21.05635,20.68635
162.277853772989,50.7537888761414,22.63004,22.56037,21.47898,21.2979,20.81855
162.277881342233,50.8435739578095,22.6885,21.48714,20.38222,19.90767,19.62788
162.277990643074,50.6076205061515,21.91172,21.31102,20.35254,19.84467,19.58819
162.278133928509,50.9923385794557,23.17022,23.07361,25.20878,25.53802,22.98546
162.278152187352,51.4839642624818,22.7805,20.31986,18.897,18.00784,17.53936
162.278152314286,51.4839739133907,22.28473,20.2984,18.88379,17.99689,17.52303
162.278163048693,51.4839899765175,22.80075,20.27715,18.90694,18.00736,17.49826
162.27816536695,51.0795688222111,23.87398,22.73982,22.4881,22.67961,22.92634
162.278167064616,51.4839865203328,22.46312,20.26492,18.89662,18.00259,17.48102
162.27818444028,50.7811249925729,25.75804,22.8674,21.36594,20.79046,20.49286
162.27841921795,51.3448039105233,21.7102,20.16589,19.28235,18.83932,18.55
162.278430237122,50.9060099169666,22.77821,22.12826,21.111,20.60946,20.11815
162.278433258582,51.3447967130102,21.79518,20.17322,19.25742,18.79479,18.47187
162.27846465411,51.1053924388197,22.33766,25.86634,24.27574,25.0975,22.50619
162.278511603077,51.3275349780873,24.43477,25.545,25.87021,25.95855,20.90411
162.278513548501,51.0732090066648,19.66591,18.76024,18.40094,18.30822,18.29447
162.278514865164,51.0732090170687,19.6567,18.75874,18.39479,18.30208,18.26985
162.278517708676,51.3680842879292,22.15513,20.36012,20.34872,21.19106,20.84224
162.278543199404,50.9060760999975,22.42122,22.04064,20.9906,20.70243,20.21788
162.278668468934,51.1639582145977,24.10098,23.23807,22.86311,22.43028,21.76966
162.278795807939,51.5307972280647,23.01752,23.30086,22.84493,21.71442,21.5147
162.278824607523,50.709782988345,25.14985,25.46401,25.01178,23.06981,23.26295
162.278929510606,51.5397423966972,23.08389,22.71578,21.71963,21.29391,21.21934
162.278986375111,51.5396901142345,25.06735,23.14427,22.19294,21.64906,22.16687
162.279006845714,51.3413664927968,25.10165,24.31884,23.48237,22.00806,21.44645
162.279040920303,51.3414598454055,23.00076,23.49117,22.75413,22.60005,22.41729
162.279043464243,51.3537267677624,-9999,20.64333,19.5869,19.16104,18.7331
162.279043466037,51.3537267680717,-9999,20.64826,19.59103,19.16561,18.73695
162.27906061852,51.3537380420398,21.88058,20.52983,19.50809,19.102,18.90171
162.279060618749,51.3537380424509,21.87816,20.52582,19.50408,19.09832,18.89773
162.279097245754,50.8264859965544,23.31144,22.85075,22.21102,21.79595,21.412
162.279144146509,50.9353323172129,22.32682,24.68544,25.42646,23.72639,23.58145
162.279418619525,51.0071150840095,21.96365,21.07932,20.04998,19.70549,19.51981
162.279423573887,51.342758993179,24.03823,24.33113,24.812,24.71683,20.83648
162.279488761907,50.6783666944703,23.77448,22.47134,21.44901,21.51738,20.77873
162.279593437887,51.2782699650688,22.60675,21.51021,21.02743,21.08791,21.12934
162.279628542644,51.310635143785,23.0283,22.73283,22.69546,22.34731,21.20168
162.279739353339,51.0634724209996,24.5396,22.61297,21.73725,20.96291,20.39385
162.279803277864,51.2619839031709,24.7466,25.5053,24.44712,23.69443,21.04996
162.279842917806,51.4265193511883,22.6468,22.79694,21.69707,21.58747,20.67921
162.279860774607,50.821416887004,23.64384,22.09923,21.40629,21.16689,20.81935
162.279868523498,51.3233260975093,23.06827,22.59087,21.93954,21.37556,21.2077
162.279886009403,50.6790875443329,23.59931,23.25358,22.37544,21.98323,22.59082
162.279903471748,51.3402479835779,-9999,-9999,-9999,-9999,-9999
162.279906934595,50.6074493958619,23.7849,22.55035,22.42267,22.98358,21.75529
162.27997278733,50.8033738301381,24.13956,21.92304,20.60134,19.49227,18.87955
162.279977928884,51.4367770836252,23.97239,22.69607,22.19792,21.71971,21.20101
162.280090560518,50.7520321372861,23.38565,23.73104,22.25762,21.92161,22.02452
162.280175672368,51.0790220548366,23.64855,22.7436,22.29353,22.08098,22.01387
162.280175783705,51.0790221917061,23.65974,22.80764,22.30442,22.09436,22.03046
162.280255172087,51.3404421101741,25.60792,23.41539,21.57528,21.05254,20.87882
162.280255172391,51.3404421102265,25.60729,23.44442,21.57506,21.05239,21.09681
162.280303264749,50.5584021448415,24.50429,24.20231,22.49349,21.51128,20.41522
162.280315710346,51.0368059606459,24.23627,23.44976,21.9489,20.59667,19.87741
162.280322875839,50.8081700695315,24.21476,23.22121,22.54277,22.27693,22.3895
162.280358771776,50.6431199501624,25.77566,23.34931,24.96754,24.03698,23.09801
162.280421560096,50.8919139837011,21.72396,20.59742,20.05618,19.79698,19.8192
162.280440705087,50.5531381514519,26.63245,25.22349,21.97601,24.31597,23.91058
162.280462598581,51.1644171034288,23.34789,22.05351,21.84521,21.37519,22.74704
162.280511054836,51.3491429689636,26.11949,24.24592,22.15992,21.20627,20.83441
162.280542759589,51.2832471143137,23.46042,22.96273,21.89926,20.43382,19.58249
162.280562009854,51.3490735163033,23.08872,23.64812,21.91897,20.82609,20.42726
162.280562009854,51.3490735163033,22.85875,23.96249,21.91897,20.82609,20.42726
162.280562329834,50.8362936906875,21.02253,20.19234,19.83569,19.65009,19.55781
162.280592789726,50.7697616936688,24.6916,24.15045,22.38292,21.50729,21.50684
162.280619607059,51.3563049181144,23.2753,24.85459,22.89898,24.97221,22.43155
162.280691695002,50.824847527186,24.82146,22.89489,21.30424,20.47402,20.20723
162.280808363967,50.6289918752608,26.04629,24.53786,24.63416,21.56739,21.77522
162.280825602561,51.069367457798,23.99342,21.70506,20.37832,19.58413,19.11438
162.280836381224,51.0693703731504,20.98256,19.7252,18.44867,19.48647,17.85883
162.281058378818,51.05559310486,23.67147,23.13879,22.62531,22.94764,23.14668
162.281077818592,50.7748383602943,23.50486,22.42639,22.74436,23.99498,21.76367
162.281090586852,51.0683585987701,19.09601,17.10012,16.24673,15.94992,15.78397
162.281090586992,51.0683585990133,19.09757,17.10128,16.24984,15.95388,15.78579
162.281091390507,51.0683597912348,19.08796,17.09982,16.24508,15.94847,15.78215
162.281091656778,51.0683589506987,19.12514,17.12504,16.28749,15.94893,15.78444
162.281201806245,51.1362455188725,25.68986,24.62999,23.83651,21.83179,21.46171
162.28120816459,51.4824592473956,26.29587,24.26101,22.83697,21.43212,21.08015
162.281237771382,50.596088056684,22.9491,23.52436,22.20807,21.83044,22.68029
162.281282896637,50.5690507167112,24.0703,25.69229,25.23744,23.3077,19.69451
162.281310371005,50.6074652565031,21.75103,20.73726,20.22951,19.97331,20.20026
162.281310392877,50.6074652932438,22.58707,21.701,21.10905,20.88379,20.94116
162.281535139437,50.7953948059193,23.68648,24.47029,22.90095,21.90679,21.79506
162.281570979081,51.1725091740933,23.12746,23.66796,22.97301,23.02855,23.12055
162.281579585629,51.1725053860625,-9999,-9999,-9999,-9999,-9999
162.281668602986,51.1335560098399,24.05177,21.9761,20.75191,20.22288,19.88923
162.28167864837,51.1336186675496,-9999,-9999,-9999,-9999,-9999
162.281784635023,51.4871038141413,23.14854,22.77299,21.46806,20.43059,19.88021
162.281800756767,51.4870681569098,22.91693,22.90634,22.01374,20.74625,20.32886
162.281815023376,51.3988187109444,23.15948,22.02225,21.93517,21.85888,21.68367
162.281820757013,51.0835389440654,24.27917,22.49911,22.24588,22.20842,21.73088
162.28186621971,51.0869290714927,22.09735,21.35928,20.22831,19.97154,19.54192
162.281910554024,50.7944068053996,25.91676,25.06014,24.32237,24.39653,20.98885
162.281910689559,50.9209514844663,24.72592,24.62104,24.79283,23.92606,20.18271
162.281923875954,51.3334280731658,20.43985,19.26283,18.71059,18.36162,18.16985
162.2819238765,51.3334280732599,20.44116,19.26443,18.71215,18.36332,18.17162
162.282016342485,51.0147910156486,22.35879,22.68589,22.19957,23.40258,23.62602
162.282039605386,51.0295043882311,22.22031,21.64842,21.51035,21.27436,21.18771
162.282105221314,51.1541524758503,25.6786,21.94527,21.10971,20.75017,20.42223
162.282109931243,50.7450714593686,22.24607,22.00831,21.45511,21.14794,21.16992
162.28218501247,51.40084431029,23.40413,23.57402,22.64116,22.00513,21.07807
162.282229517975,50.9443228459456,23.68206,25.18702,22.899,24.14113,22.63118
162.282265647254,51.1657615925602,21.4683,20.55328,20.0075,19.64097,19.57891
162.282302566947,51.1657761047176,-9999,-9999,-9999,-9999,-9999
162.282382929524,50.8502605058445,22.63286,22.24823,21.30285,20.97273,21.15615
162.282417954805,51.3316696836397,23.81734,22.80451,22.5621,22.05488,21.65762
162.282490424358,51.2626111643347,24.27337,24.09915,25.00754,23.71679,20.98243
162.282503610984,50.9473298192944,19.51483,18.27376,18.3267,18.39357,18.37157
162.282509726657,50.7859146329818,25.03621,23.74133,22.12003,21.42038,21.28654
162.282511701968,50.9473237025636,19.53835,18.27608,18.33282,18.39781,18.3843
162.282549993612,50.9771909561145,21.23306,18.95739,17.92507,17.54426,17.33359
162.282555892835,50.9771824315855,21.26159,18.95805,17.92866,17.54629,17.33789
162.282613149853,51.3370377136238,25.00114,22.41879,21.71842,21.24993,21.22932
162.282657969986,51.1040683659658,24.16519,22.23956,20.58278,19.98282,19.53774
162.282764681156,50.7675369502735,25.22375,23.17569,22.4993,25.39466,19.44686
162.282777381694,51.4904309172106,23.29023,23.96225,21.7547,21.07997,20.35754
162.282779603116,50.7951792677537,24.22663,23.40386,21.64486,20.70029,20.00012
162.282779705616,50.795179284908,24.19767,22.65792,21.00319,20.08269,19.37801
162.282827893012,51.4903928447848,25.66327,26.2163,22.65644,21.41889,20.47903
162.282836309744,50.6786266026912,21.87863,21.02036,19.77217,19.3277,18.91685
162.282840650701,50.6786263077567,21.93427,21.05062,19.79511,19.35554,18.92693
162.282891990919,51.1234194188167,23.3028,23.09341,23.35457,22.37443,21.61408
162.282998603063,50.9415006529111,25.64993,23.60888,22.61676,21.19117,20.87879
162.283048612988,51.1233975663244,22.74019,22.99294,22.51385,22.69796,21.84009
162.283066290248,50.8732530769412,22.45642,21.96991,21.05054,20.66493,20.43255
162.28319551914,50.8039743484996,22.42971,21.92952,20.94297,20.471,20.03172
162.283234448186,50.791567322696,23.64563,24.85575,23.21814,21.57911,21.22029
162.283294999771,51.119338057165,23.85963,23.92278,22.6599,21.71137,20.78678
162.283536987301,51.4816617702055,22.2501,25.93672,26.05474,25.66275,19.49771
162.283585456024,50.841279866,23.16776,22.76813,23.29886,22.53474,22.03477
162.2836872966,51.0408287575391,21.94844,21.01741,20.48954,20.31507,20.17249
162.283752554465,50.9682489787961,22.64379,23.00515,22.4193,22.46814,21.41042
162.283927821438,50.8873075667445,22.95342,22.62879,22.39051,21.70382,22.17402
162.284031308328,50.7160327167494,-9999,-9999,-9999,-9999,-9999
162.284047983499,50.7160218826444,21.61668,20.67824,20.58156,20.03466,19.93439
